number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
31,0.1856135606765747,2025-09-04 18:23:42.267097,2025-09-04 18:23:43.472361,0 days 00:00:01.205264,80,0.020221769898371267,5,0.00015782938990048254,96,COMPLETE
32,0.20755731761455537,2025-09-04 18:23:43.472450,2025-09-04 18:23:44.361528,0 days 00:00:00.889078,64,0.004432636511085684,2,0.0021054545362924146,96,COMPLETE
33,0.18488627076148986,2025-09-04 18:23:44.361613,2025-09-04 18:23:45.156548,0 days 00:00:00.794935,96,0.05759536102397862,1,0.00012100198778779946,112,COMPLETE
34,0.2430560439825058,2025-09-04 18:23:45.156632,2025-09-04 18:23:46.414901,0 days 00:00:01.258269,80,0.2986283024695711,6,0.0003068730816454327,80,COMPLETE
35,0.27938750982284544,2025-09-04 18:23:46.415000,2025-09-04 18:23:47.416106,0 days 00:00:01.001106,128,0.0448054148738181,3,3.3432881055290724e-05,96,COMPLETE
36,0.19877545535564423,2025-09-04 18:23:47.416198,2025-09-04 18:23:48.575186,0 days 00:00:01.158988,64,0.022003350803943528,5,0.00017523788421243023,80,COMPLETE
37,0.6369943022727966,2025-09-04 18:23:48.575282,2025-09-04 18:23:49.490943,0 days 00:00:00.915661,112,0.16600065132558559,2,1.512233043111074e-05,112,COMPLETE
38,0.3532983660697937,2025-09-04 18:23:49.491030,2025-09-04 18:23:50.523754,0 days 00:00:01.032724,96,0.07898528588057732,6,8.893529617960409e-05,32,COMPLETE
39,0.2241075485944748,2025-09-04 18:23:50.523841,2025-09-04 18:23:51.547891,0 days 00:00:01.024050,128,0.03647768623700993,4,0.0005280838495028715,64,COMPLETE
40,0.1961909383535385,2025-09-04 18:23:51.547987,2025-09-04 18:23:53.019916,0 days 00:00:01.471929,32,0.011302267112972312,1,0.00037105647694109326,112,COMPLETE
41,0.1884094089269638,2025-09-04 18:23:53.019996,2025-09-04 18:23:53.827936,0 days 00:00:00.807940,128,0.12733321210707335,1,0.00035367362415947263,128,COMPLETE
42,0.20844695568084717,2025-09-04 18:23:53.828033,2025-09-04 18:23:54.636403,0 days 00:00:00.808370,128,0.17763754463446893,1,6.479259626552288e-05,128,COMPLETE
43,0.18952226638793945,2025-09-04 18:23:54.636484,2025-09-04 18:23:55.571879,0 days 00:00:00.935395,112,0.20169544212266435,2,0.00011579601074391466,128,COMPLETE
44,0.20656017661094667,2025-09-04 18:23:55.571974,2025-09-04 18:23:56.362265,0 days 00:00:00.790291,128,0.10250639666417728,1,0.0006859808350641875,112,COMPLETE
45,0.18168948888778685,2025-09-04 18:23:56.362351,2025-09-04 18:23:57.295899,0 days 00:00:00.933548,112,0.1689009156930449,2,0.00021272513774806098,128,COMPLETE
46,0.18254167437553406,2025-09-04 18:23:57.295988,2025-09-04 18:23:58.074988,0 days 00:00:00.779000,128,0.14525471573265372,1,0.00046985922603175423,96,COMPLETE
47,0.21056196093559265,2025-09-04 18:23:58.075070,2025-09-04 18:23:58.905882,0 days 00:00:00.830812,112,0.20094335034641994,2,0.00028313644105110175,48,COMPLETE
48,0.2603285491466522,2025-09-04 18:23:58.905968,2025-09-04 18:23:59.939354,0 days 00:00:01.033386,80,0.0873383862074027,3,4.285357534071793e-05,112,COMPLETE
49,0.21302086412906646,2025-09-04 18:23:59.939442,2025-09-04 18:24:01.604987,0 days 00:00:01.665545,96,0.03156713182354537,8,0.001690656179865986,128,COMPLETE
50,0.2320820689201355,2025-09-04 18:24:01.605069,2025-09-04 18:24:03.013711,0 days 00:00:01.408642,128,0.12183232594626184,7,0.0010966530156556777,96,COMPLETE
51,0.18452936708927153,2025-09-04 18:24:03.013798,2025-09-04 18:24:03.828198,0 days 00:00:00.814400,128,0.13417968032992567,1,0.0001936209287486073,128,COMPLETE
52,0.1832038640975952,2025-09-04 18:24:03.828291,2025-09-04 18:24:04.640216,0 days 00:00:00.811925,128,0.1399858015217106,1,0.0001415813760203246,128,COMPLETE
53,0.17947205007076264,2025-09-04 18:24:04.640304,2025-09-04 18:24:05.435140,0 days 00:00:00.794836,112,0.1512151867198431,1,0.00023200999225903062,112,COMPLETE
54,0.19457891583442688,2025-09-04 18:24:05.435238,2025-09-04 18:24:06.377537,0 days 00:00:00.942299,128,0.1109545710262341,2,0.000391927105894104,128,COMPLETE
55,0.18498870879411697,2025-09-04 18:24:06.377626,2025-09-04 18:24:07.172947,0 days 00:00:00.795321,112,0.17442557663339123,1,0.0006331920886641476,112,COMPLETE
56,0.1893460988998413,2025-09-04 18:24:07.173031,2025-09-04 18:24:08.108759,0 days 00:00:00.935728,128,0.15198552480069594,2,0.0007977397066022436,128,COMPLETE
57,0.20315105617046356,2025-09-04 18:24:08.108856,2025-09-04 18:24:09.616561,0 days 00:00:01.507705,32,0.060340790660791156,1,0.0002970013825820256,112,COMPLETE
58,0.2594728827476501,2025-09-04 18:24:09.616650,2025-09-04 18:24:10.924912,0 days 00:00:01.308262,112,0.1318492978852719,5,8.92903326250455e-05,128,COMPLETE
59,0.21505481600761414,2025-09-04 18:24:10.925002,2025-09-04 18:24:11.922967,0 days 00:00:00.997965,96,0.1955617508652338,3,0.0004791431274465726,96,COMPLETE
60,0.19828611612319946,2025-09-04 18:24:11.923045,2025-09-04 18:24:12.684919,0 days 00:00:00.761874,128,0.09884059638645037,1,0.0008719262713227762,80,COMPLETE
61,0.15958410501480103,2025-09-04 18:24:12.685004,2025-09-04 18:24:13.474545,0 days 00:00:00.789541,112,0.14634606768636768,1,0.00023475054873676652,112,COMPLETE
62,0.18645640909671785,2025-09-04 18:24:13.474633,2025-09-04 18:24:14.271977,0 days 00:00:00.797344,112,0.16180544217903467,1,0.00022400484501546687,112,COMPLETE
63,0.17085055112838746,2025-09-04 18:24:14.272059,2025-09-04 18:24:15.078850,0 days 00:00:00.806791,128,0.14051540781191701,1,0.00013234676842566753,128,COMPLETE
64,0.20667844116687775,2025-09-04 18:24:15.078938,2025-09-04 18:24:15.998310,0 days 00:00:00.919372,112,0.11881258663444197,2,9.601313943872725e-05,112,COMPLETE
65,0.18811449706554412,2025-09-04 18:24:15.998397,2025-09-04 18:24:16.774737,0 days 00:00:00.776340,96,0.22521497399742454,1,0.00013622810647804335,96,COMPLETE
66,0.19085885286331178,2025-09-04 18:24:16.774823,2025-09-04 18:24:17.696930,0 days 00:00:00.922107,128,0.1401931485117838,2,0.00017367508299743277,112,COMPLETE
67,0.17288372218608855,2025-09-04 18:24:17.697006,2025-09-04 18:24:18.501940,0 days 00:00:00.804934,128,0.013594125155682951,1,6.341211648551479e-05,128,COMPLETE
68,0.19586507081985474,2025-09-04 18:24:18.502021,2025-09-04 18:24:19.306601,0 days 00:00:00.804580,128,0.01944963311531544,1,5.388961864188218e-05,128,COMPLETE
69,0.536990487575531,2025-09-04 18:24:19.306684,2025-09-04 18:24:20.168358,0 days 00:00:00.861674,112,0.014417297246114654,2,2.184670067769384e-05,80,COMPLETE
70,0.17214012742042542,2025-09-04 18:24:20.168448,2025-09-04 18:24:20.976395,0 days 00:00:00.807947,96,0.046176591096810785,1,7.520530569846941e-05,128,COMPLETE
71,0.17965561747550965,2025-09-04 18:24:20.976485,2025-09-04 18:24:21.813098,0 days 00:00:00.836613,80,0.04485162078862404,1,6.464012691753339e-05,128,COMPLETE
72,0.21282389163970947,2025-09-04 18:24:21.813175,2025-09-04 18:24:22.643790,0 days 00:00:00.830615,96,0.0009452647290889315,1,3.48830171005968e-05,128,COMPLETE
73,0.19168385565280915,2025-09-04 18:24:22.643880,2025-09-04 18:24:23.457745,0 days 00:00:00.813865,64,0.02895771095640924,1,7.701138676743734e-05,112,COMPLETE
74,0.18645597696304322,2025-09-04 18:24:23.457906,2025-09-04 18:24:24.341859,0 days 00:00:00.883953,80,0.045084616741554596,1,0.00011595325390087872,128,COMPLETE
75,0.18456307649612427,2025-09-04 18:24:24.341945,2025-09-04 18:24:25.299257,0 days 00:00:00.957312,96,0.010518043432726415,2,4.871898639527418e-05,128,COMPLETE
76,0.21538962423801422,2025-09-04 18:24:25.299342,2025-09-04 18:24:26.710508,0 days 00:00:01.411166,112,0.024567846989586407,6,9.816299924817055e-05,112,COMPLETE
77,0.18919216394424437,2025-09-04 18:24:26.710587,2025-09-04 18:24:27.498122,0 days 00:00:00.787535,128,0.007639108902795241,1,7.147235058783288e-05,96,COMPLETE
78,0.37241692543029786,2025-09-04 18:24:27.498214,2025-09-04 18:24:28.129855,0 days 00:00:00.631641,96,0.2672375881514626,1,0.00014446215687979126,16,COMPLETE
79,0.23306779563426971,2025-09-04 18:24:28.129937,2025-09-04 18:24:29.097966,0 days 00:00:00.968029,112,0.038387451905370365,2,3.482071659813833e-05,128,COMPLETE
80,0.1856789618730545,2025-09-04 18:24:29.098065,2025-09-04 18:24:29.918284,0 days 00:00:00.820219,128,0.05956853330071007,1,0.00026579217639438233,112,COMPLETE
81,0.17468594312667846,2025-09-04 18:24:29.918379,2025-09-04 18:24:30.939606,0 days 00:00:01.021227,128,0.16051685069624175,1,0.00018494488683738278,128,COMPLETE
