SiO2,CeO2,lignin,vinyl,辐照前断裂伸长率/%,辐照后断裂伸长率/%,辐照前拉伸强度/Mpa,辐照后拉伸强度/Mpa,辐照前硬度/HA,辐照后硬度/HA
-0.9185315234055025,0.9553095387204111,-0.7282884593561708,-2.0904461427335033,-1.8622145154279237,-0.8558682576096958,-0.8695174075536635,-0.9013583752767533,-0.6225713778368248,-0.9756254317375166
0.8386592170224153,1.0652732266306744,0.22408875672497558,-0.07629365484428845,-0.23214445966547917,1.181684735405714,-0.47296790102087644,0.6461422959849089,0.10667110835210386,0.43183420749037654
-1.3977653617040255,0.9278186167428455,1.1484548782155002,0.8392302032871729,0.8807999232343967,-1.700673037981978,-1.166929537453254,-1.4523010226369264,-1.181140090662387,-1.2795087629344477
-1.0782761361716768,-1.2439642194848517,-1.176465972806122,0.28991588840829585,0.7683812986990557,-0.2074353201251323,-0.0020653620131919222,-0.5124576830225137,-0.2036448432176528,-0.47981578610041786
0.8386592170224153,-0.9140731557540621,-0.5322107972218172,-0.07629365484428845,1.566553532899977,0.9450394938971448,1.1627988134268703,0.9459199129308847,0.7583346066485922,0.943637712664155
-0.4392976851069794,-1.436400673327812,1.4285658241217198,-0.7476778174740268,-0.5131910210038316,-0.8680439362625119,-0.9934391283451598,-0.9175625707873467,-1.4604244470751675,-1.0715885889575991
1.3178930553209383,-0.14432734038222023,0.8963550268999025,0.4119857361591575,0.019673259293684676,0.47315389687840664,0.6340661380498204,0.7352653712931717,1.115197950953813,1.2315271843244062
0.8386592170224153,0.7903640068550165,-1.2604992565779878,1.4495794420414805,-0.6278580180298795,1.0321424257980552,1.7080543849094525,1.456352071514575,1.487577092837521,1.1995394652510447
