number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
31,0.1821383386850357,2025-09-04 21:28:42.572868,2025-09-04 21:28:44.652304,0 days 00:00:02.079436,16,0.13848083117209575,1,0.0002479374544451231,128,COMPLETE
32,0.18241523802280427,2025-09-04 21:28:44.652386,2025-09-04 21:28:46.078819,0 days 00:00:01.426433,32,0.15414156855470976,1,5.303457250309916e-05,128,COMPLETE
33,0.20197353661060333,2025-09-04 21:28:46.078896,2025-09-04 21:28:48.410096,0 days 00:00:02.331200,16,0.17861152821400147,2,0.0004664076567441967,128,COMPLETE
34,0.18139153122901916,2025-09-04 21:28:48.410177,2025-09-04 21:28:49.814907,0 days 00:00:01.404730,32,0.12170585052697123,1,0.00021704902105874408,112,COMPLETE
35,0.19213867783546448,2025-09-04 21:28:49.814985,2025-09-04 21:28:50.575399,0 days 00:00:00.760414,48,0.10962523114391634,1,0.000113169983976015,112,COMPLETE
36,0.19570538103580476,2025-09-04 21:28:50.575479,2025-09-04 21:28:51.429349,0 days 00:00:00.853870,64,0.0025215138808224458,2,0.00016586517238335868,96,COMPLETE
37,0.2395211637020111,2025-09-04 21:28:51.429426,2025-09-04 21:28:53.295524,0 days 00:00:01.866098,32,0.08284288726384315,4,0.00010109219329777823,80,COMPLETE
38,0.1860923081636429,2025-09-04 21:28:53.295616,2025-09-04 21:28:54.046105,0 days 00:00:00.750489,48,0.053139404858038385,1,0.001062371254438587,96,COMPLETE
39,0.43039262294769287,2025-09-04 21:28:54.046183,2025-09-04 21:28:55.048116,0 days 00:00:01.001933,64,0.12090132505844338,3,2.119872874295593e-05,112,COMPLETE
40,0.2019287645816803,2025-09-04 21:28:55.048216,2025-09-04 21:28:56.450179,0 days 00:00:01.401963,32,0.17176958154666708,1,0.00015157078745232165,96,COMPLETE
41,0.17712408304214478,2025-09-04 21:28:56.450262,2025-09-04 21:28:58.518660,0 days 00:00:02.068398,16,0.12603367426080228,1,0.00026435261911388384,112,COMPLETE
42,0.1970658004283905,2025-09-04 21:28:58.518740,2025-09-04 21:28:59.942780,0 days 00:00:01.424040,32,0.09558658906743722,1,0.0004461706912350238,112,COMPLETE
43,0.19903039038181305,2025-09-04 21:28:59.942853,2025-09-04 21:29:02.232062,0 days 00:00:02.289209,16,0.12004669587091639,2,0.0002747652137240897,96,COMPLETE
44,0.19702087640762328,2025-09-04 21:29:02.232143,2025-09-04 21:29:03.656746,0 days 00:00:01.424603,32,0.14944234605197892,1,0.004531960961097706,112,COMPLETE
45,0.18685837984085082,2025-09-04 21:29:03.656828,2025-09-04 21:29:05.936457,0 days 00:00:02.279629,16,0.12867578060959786,2,0.00019287828377006848,96,COMPLETE
46,0.21654442846775054,2025-09-04 21:29:05.936548,2025-09-04 21:29:07.310082,0 days 00:00:01.373534,32,0.05943617633290167,1,5.213453759119031e-05,80,COMPLETE
47,0.1919308751821518,2025-09-04 21:29:07.310159,2025-09-04 21:29:08.192007,0 days 00:00:00.881848,48,0.022417821330567606,2,0.0006851039670361897,112,COMPLETE
48,0.1901520550251007,2025-09-04 21:29:08.192092,2025-09-04 21:29:10.285421,0 days 00:00:02.093329,16,0.18404640904859304,1,0.00037011545517851886,128,COMPLETE
49,0.21635255515575408,2025-09-04 21:29:10.285504,2025-09-04 21:29:11.375370,0 days 00:00:01.089866,112,0.16372773883065272,4,0.001801543480436109,112,COMPLETE
50,0.28580394089221955,2025-09-04 21:29:11.375446,2025-09-04 21:29:12.530741,0 days 00:00:01.155295,48,0.10649629309797695,5,9.386018673602097e-05,96,COMPLETE
51,0.18233678936958314,2025-09-04 21:29:12.530820,2025-09-04 21:29:14.621975,0 days 00:00:02.091155,16,0.13365188073817194,1,0.0002478548647888886,128,COMPLETE
52,0.17481667399406434,2025-09-04 21:29:14.622053,2025-09-04 21:29:16.715517,0 days 00:00:02.093464,16,0.1452475500742583,1,0.00020161310446872917,128,COMPLETE
