number,value,datetime_start,datetime_complete,duration,params_batch_size,params_drop_out,params_layber_number,params_lr,params_unit,state
31,0.21626389920711517,2025-09-04 18:25:30.814465,2025-09-04 18:25:31.874630,0 days 00:00:01.060165,80,0.11730767334839516,4,0.0023103354132937523,64,COMPLETE
32,0.2000015825033188,2025-09-04 18:25:31.874892,2025-09-04 18:25:32.801603,0 days 00:00:00.926711,96,0.1049792071621384,2,0.000806612026894984,96,COMPLETE
33,0.24451672434806823,2025-09-04 18:25:32.801685,2025-09-04 18:25:33.795593,0 days 00:00:00.993908,80,0.17366339514643547,3,0.005361920767535251,80,COMPLETE
34,0.22003015875816345,2025-09-04 18:25:33.795681,2025-09-04 18:25:34.810337,0 days 00:00:01.014656,96,0.15055765784797087,4,0.0018198685313538358,48,COMPLETE
35,0.18764491975307465,2025-09-04 18:25:34.810427,2025-09-04 18:25:35.572258,0 days 00:00:00.761831,112,0.2039103388119389,1,0.0012271835960705798,64,COMPLETE
36,0.18883345127105713,2025-09-04 18:25:35.572345,2025-09-04 18:25:36.337523,0 days 00:00:00.765178,112,0.22383779417431518,1,0.001087157944861126,64,COMPLETE
37,0.2104131519794464,2025-09-04 18:25:36.337611,2025-09-04 18:25:37.199479,0 days 00:00:00.861868,112,0.2255898280467823,2,0.003022091760925011,64,COMPLETE
38,0.2091454327106476,2025-09-04 18:25:37.199563,2025-09-04 18:25:37.992904,0 days 00:00:00.793341,112,0.23435041445599905,1,0.0044397830445527696,64,COMPLETE
39,0.20282427072525025,2025-09-04 18:25:37.992996,2025-09-04 18:25:38.777839,0 days 00:00:00.784843,96,0.20498692274456218,1,0.0012999196317891493,80,COMPLETE
40,0.21562486588954927,2025-09-04 18:25:38.777939,2025-09-04 18:25:39.627007,0 days 00:00:00.849068,112,0.29634094476702344,2,0.0023886131568463466,48,COMPLETE
41,0.19910859167575837,2025-09-04 18:25:39.627095,2025-09-04 18:25:40.403083,0 days 00:00:00.775988,128,0.25366563381449253,1,0.0008562232534014459,80,COMPLETE
42,0.17255383133888244,2025-09-04 18:25:40.403179,2025-09-04 18:25:41.173472,0 days 00:00:00.770293,128,0.2251639725915736,1,0.0012111089690999084,64,COMPLETE
43,0.17834295928478242,2025-09-04 18:25:41.173554,2025-09-04 18:25:42.072471,0 days 00:00:00.898917,112,0.22531980591574932,2,0.000496197639746968,64,COMPLETE
44,0.2091293901205063,2025-09-04 18:25:42.072562,2025-09-04 18:25:42.946727,0 days 00:00:00.874165,128,0.22135416355966647,2,0.0004908208522692312,64,COMPLETE
45,0.1926175981760025,2025-09-04 18:25:42.946813,2025-09-04 18:25:43.705770,0 days 00:00:00.758957,112,0.26246521153317526,1,0.00033793374930615646,48,COMPLETE
46,0.24354030787944794,2025-09-04 18:25:43.705859,2025-09-04 18:25:44.660580,0 days 00:00:00.954721,128,0.23703741859539978,3,0.0006744350205739347,64,COMPLETE
